nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 6, 67, 
1, 159, 162, 
2, 142, 9, 
3, 42, 56, 
4, 118, 194, 
5, 192, 121, 
6, 172, 106, 
7, 92, 71, 
8, 32, 47, 
9, 164, 68, 
10, 189, 102, 
11, 160, 62, 
12, 148, 39, 
13, 197, 33, 
14, 26, 142, 
15, 141, 16, 
16, 191, 46, 
17, 0, 188, 
18, 154, 70, 
19, 132, 125, 
20, 20, 173, 
21, 94, 5, 
22, 162, 182, 
23, 61, 94, 
24, 68, 7, 
25, 170, 155, 
26, 113, 65, 
27, 25, 84, 
28, 3, 189, 
29, 147, 139, 
30, 7, 13, 
31, 57, 146, 
32, 107, 199, 
33, 106, 165, 
34, 5, 143, 
35, 29, 83, 
36, 181, 96, 
37, 60, 3, 
38, 134, 111, 
39, 105, 170, 
40, 112, 183, 
41, 36, 141, 
42, 161, 135, 
43, 158, 41, 
44, 78, 57, 
45, 101, 140, 
46, 144, 177, 
47, 67, 73, 
48, 111, 148, 
49, 95, 185, 
50, 24, 138, 
51, 122, 15, 
52, 183, 25, 
53, 100, 60, 
54, 64, 116, 
55, 4, 64, 
56, 137, 58, 
57, 71, 160, 
58, 163, 131, 
59, 114, 95, 
60, 169, 72, 
61, 139, 55, 
62, 136, 112, 
63, 133, 63, 
64, 28, 24, 
65, 46, 164, 
66, 27, 161, 
67, 187, 168, 
68, 151, 144, 
69, 82, 92, 
70, 9, 145, 
71, 109, 36, 
72, 47, 54, 
73, 10, 35, 
74, 73, 31, 
75, 152, 17, 
76, 157, 53, 
77, 45, 193, 
78, 41, 176, 
79, 150, 10, 
80, 168, 104, 
81, 127, 114, 
82, 70, 82, 
83, 31, 167, 
84, 81, 150, 
85, 124, 23, 
86, 83, 126, 
87, 102, 156, 
88, 35, 28, 
89, 194, 49, 
90, 185, 128, 
91, 108, 197, 
92, 37, 51, 
93, 93, 61, 
94, 85, 8, 
95, 128, 133, 
96, 80, 21, 
97, 166, 1, 
98, 12, 40, 
99, 33, 179, 
100, 56, 124, 
101, 115, 171, 
102, 30, 158, 
103, 165, 151, 
104, 38, 115, 
105, 138, 93, 
106, 188, 18, 
107, 190, 191, 
108, 171, 50, 
109, 110, 20, 
110, 176, 192, 
111, 143, 89, 
112, 17, 175, 
113, 196, 118, 
114, 18, 22, 
115, 34, 109, 
116, 11, 85, 
117, 72, 103, 
118, 88, 87, 
119, 44, 29, 
120, 175, 120, 
121, 177, 108, 
122, 104, 129, 
123, 66, 157, 
124, 77, 130, 
125, 180, 45, 
126, 2, 187, 
127, 184, 159, 
128, 167, 97, 
129, 8, 74, 
130, 149, 166, 
131, 193, 2, 
132, 13, 181, 
133, 103, 27, 
134, 195, 78, 
135, 1, 32, 
136, 39, 48, 
137, 156, 4, 
138, 199, 6, 
139, 59, 107, 
140, 21, 86, 
141, 173, 178, 
142, 155, 100, 
143, 125, 132, 
144, 75, 147, 
145, 49, 152, 
146, 198, 172, 
147, 16, 14, 
148, 98, 184, 
149, 84, 88, 
150, 54, 81, 
151, 58, 44, 
152, 90, 153, 
153, 174, 174, 
154, 23, 163, 
155, 182, 137, 
156, 131, 80, 
157, 52, 136, 
158, 22, 42, 
159, 43, 79, 
160, 130, 180, 
161, 40, 198, 
162, 119, 110, 
163, 153, 43, 
164, 140, 38, 
165, 55, 122, 
166, 146, 69, 
167, 91, 91, 
168, 76, 0, 
169, 62, 11, 
170, 116, 195, 
171, 96, 186, 
172, 19, 77, 
173, 117, 52, 
174, 179, 117, 
175, 97, 99, 
176, 135, 90, 
177, 186, 123, 
178, 87, 149, 
179, 145, 169, 
180, 69, 105, 
181, 48, 190, 
182, 89, 19, 
183, 129, 12, 
184, 51, 59, 
185, 121, 134, 
186, 15, 34, 
187, 63, 98, 
188, 53, 196, 
189, 120, 66, 
190, 65, 101, 
191, 50, 127, 
192, 79, 113, 
193, 126, 76, 
194, 123, 119, 
195, 14, 75, 
196, 99, 154, 
197, 74, 26, 
198, 178, 30, 
199, 86, 37, 
