nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 166, 116, 
1, 98, 166, 
2, 31, 119, 
3, 13, 5, 
4, 96, 18, 
5, 88, 46, 
6, 16, 161, 
7, 154, 115, 
8, 21, 197, 
9, 24, 12, 
10, 0, 88, 
11, 197, 82, 
12, 1, 75, 
13, 53, 92, 
14, 187, 121, 
15, 155, 141, 
16, 5, 114, 
17, 65, 173, 
18, 68, 168, 
19, 97, 120, 
20, 38, 110, 
21, 2, 48, 
22, 114, 22, 
23, 150, 58, 
24, 189, 153, 
25, 51, 94, 
26, 107, 64, 
27, 100, 51, 
28, 117, 55, 
29, 61, 97, 
30, 183, 50, 
31, 134, 77, 
32, 74, 66, 
33, 146, 151, 
34, 141, 96, 
35, 82, 70, 
36, 186, 190, 
37, 15, 180, 
38, 12, 11, 
39, 160, 113, 
40, 28, 99, 
41, 161, 25, 
42, 75, 146, 
43, 46, 143, 
44, 151, 40, 
45, 101, 76, 
46, 42, 34, 
47, 78, 129, 
48, 3, 106, 
49, 126, 49, 
50, 106, 118, 
51, 62, 69, 
52, 25, 78, 
53, 52, 107, 
54, 195, 124, 
55, 4, 183, 
56, 37, 31, 
57, 32, 117, 
58, 22, 133, 
59, 137, 162, 
60, 191, 85, 
61, 168, 103, 
62, 109, 44, 
63, 23, 42, 
64, 113, 175, 
65, 181, 19, 
66, 69, 112, 
67, 30, 193, 
68, 57, 30, 
69, 102, 39, 
70, 139, 100, 
71, 72, 15, 
72, 47, 199, 
73, 135, 130, 
74, 142, 37, 
75, 7, 68, 
76, 140, 91, 
77, 130, 136, 
78, 79, 150, 
79, 199, 95, 
80, 110, 65, 
81, 67, 125, 
82, 182, 4, 
83, 158, 71, 
84, 17, 152, 
85, 124, 109, 
86, 148, 126, 
87, 50, 23, 
88, 81, 187, 
89, 162, 139, 
90, 111, 26, 
91, 163, 67, 
92, 27, 155, 
93, 174, 134, 
94, 188, 8, 
95, 85, 62, 
96, 54, 147, 
97, 169, 191, 
98, 144, 21, 
99, 63, 41, 
100, 18, 198, 
101, 120, 27, 
102, 156, 38, 
103, 175, 81, 
104, 59, 171, 
105, 149, 181, 
106, 129, 169, 
107, 121, 188, 
108, 171, 174, 
109, 167, 165, 
110, 177, 148, 
111, 193, 1, 
112, 194, 127, 
113, 125, 6, 
114, 179, 192, 
115, 105, 0, 
116, 93, 185, 
117, 60, 160, 
118, 29, 131, 
119, 185, 90, 
120, 80, 16, 
121, 55, 43, 
122, 136, 13, 
123, 11, 24, 
124, 152, 104, 
125, 34, 29, 
126, 159, 33, 
127, 104, 195, 
128, 89, 128, 
129, 145, 84, 
130, 84, 7, 
131, 58, 73, 
132, 143, 105, 
133, 103, 177, 
134, 48, 164, 
135, 10, 157, 
136, 83, 172, 
137, 77, 2, 
138, 56, 61, 
139, 91, 178, 
140, 64, 89, 
141, 118, 102, 
142, 128, 182, 
143, 40, 132, 
144, 178, 196, 
145, 41, 154, 
146, 147, 194, 
147, 92, 3, 
148, 198, 9, 
149, 122, 93, 
150, 123, 72, 
151, 44, 144, 
152, 8, 57, 
153, 43, 14, 
154, 49, 135, 
155, 196, 36, 
156, 71, 145, 
157, 95, 53, 
158, 35, 20, 
159, 119, 186, 
160, 108, 56, 
161, 73, 167, 
162, 66, 170, 
163, 153, 74, 
164, 33, 179, 
165, 19, 140, 
166, 76, 176, 
167, 180, 142, 
168, 9, 83, 
169, 94, 80, 
170, 173, 108, 
171, 36, 52, 
172, 127, 32, 
173, 131, 111, 
174, 112, 138, 
175, 172, 63, 
176, 165, 158, 
177, 20, 159, 
178, 116, 79, 
179, 170, 123, 
180, 26, 17, 
181, 6, 149, 
182, 192, 156, 
183, 184, 87, 
184, 99, 59, 
185, 70, 45, 
186, 115, 137, 
187, 138, 98, 
188, 45, 86, 
189, 132, 60, 
190, 164, 101, 
191, 190, 10, 
192, 176, 122, 
193, 87, 163, 
194, 39, 28, 
195, 90, 47, 
196, 133, 184, 
197, 14, 35, 
198, 157, 54, 
199, 86, 189, 
