nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 166, 99, 
1, 69, 170, 
2, 64, 173, 
3, 198, 77, 
4, 98, 118, 
5, 117, 174, 
6, 137, 134, 
7, 79, 115, 
8, 65, 197, 
9, 110, 112, 
10, 185, 25, 
11, 40, 180, 
12, 1, 39, 
13, 177, 58, 
14, 78, 22, 
15, 89, 3, 
16, 107, 156, 
17, 174, 161, 
18, 5, 26, 
19, 97, 89, 
20, 116, 140, 
21, 193, 4, 
22, 45, 131, 
23, 76, 187, 
24, 23, 153, 
25, 170, 147, 
26, 109, 162, 
27, 71, 105, 
28, 0, 124, 
29, 61, 117, 
30, 7, 49, 
31, 192, 50, 
32, 133, 151, 
33, 148, 190, 
34, 191, 123, 
35, 13, 70, 
36, 186, 65, 
37, 108, 56, 
38, 134, 111, 
39, 157, 74, 
40, 24, 73, 
41, 162, 136, 
42, 147, 189, 
43, 135, 103, 
44, 52, 195, 
45, 101, 178, 
46, 6, 79, 
47, 91, 193, 
48, 180, 196, 
49, 126, 1, 
50, 15, 68, 
51, 27, 15, 
52, 102, 12, 
53, 114, 92, 
54, 195, 27, 
55, 4, 183, 
56, 85, 150, 
57, 88, 67, 
58, 54, 46, 
59, 22, 60, 
60, 53, 72, 
61, 172, 21, 
62, 199, 122, 
63, 183, 135, 
64, 121, 53, 
65, 181, 19, 
66, 127, 106, 
67, 55, 168, 
68, 130, 130, 
69, 20, 9, 
70, 18, 137, 
71, 59, 179, 
72, 47, 30, 
73, 75, 55, 
74, 142, 32, 
75, 138, 81, 
76, 140, 14, 
77, 3, 48, 
78, 58, 176, 
79, 156, 80, 
80, 168, 104, 
81, 67, 102, 
82, 136, 82, 
83, 152, 154, 
84, 159, 64, 
85, 124, 182, 
86, 83, 126, 
87, 122, 23, 
88, 165, 28, 
89, 81, 90, 
90, 163, 47, 
91, 49, 177, 
92, 2, 10, 
93, 72, 71, 
94, 188, 8, 
95, 112, 33, 
96, 167, 127, 
97, 37, 94, 
98, 74, 40, 
99, 63, 114, 
100, 56, 7, 
101, 14, 62, 
102, 151, 38, 
103, 104, 57, 
104, 146, 17, 
105, 94, 163, 
106, 169, 167, 
107, 25, 188, 
108, 171, 85, 
109, 153, 133, 
110, 62, 192, 
111, 161, 171, 
112, 17, 108, 
113, 82, 142, 
114, 123, 24, 
115, 143, 43, 
116, 92, 185, 
117, 154, 35, 
118, 103, 184, 
119, 44, 29, 
120, 39, 128, 
121, 196, 75, 
122, 190, 13, 
123, 66, 143, 
124, 96, 199, 
125, 187, 138, 
126, 129, 145, 
127, 68, 42, 
128, 70, 107, 
129, 34, 144, 
130, 46, 132, 
131, 189, 83, 
132, 29, 175, 
133, 139, 76, 
134, 87, 95, 
135, 36, 31, 
136, 21, 69, 
137, 28, 18, 
138, 12, 141, 
139, 164, 78, 
140, 32, 16, 
141, 118, 169, 
142, 155, 51, 
143, 111, 91, 
144, 132, 191, 
145, 41, 158, 
146, 43, 172, 
147, 16, 11, 
148, 128, 97, 
149, 194, 88, 
150, 100, 160, 
151, 57, 96, 
152, 105, 116, 
153, 42, 119, 
154, 73, 0, 
155, 150, 36, 
156, 35, 34, 
157, 106, 20, 
158, 131, 66, 
159, 11, 186, 
160, 160, 100, 
161, 113, 125, 
162, 119, 87, 
163, 175, 164, 
164, 125, 37, 
165, 90, 157, 
166, 10, 41, 
167, 120, 148, 
168, 141, 149, 
169, 144, 129, 
170, 178, 109, 
171, 184, 52, 
172, 19, 2, 
173, 145, 63, 
174, 197, 165, 
175, 84, 5, 
176, 48, 121, 
177, 95, 159, 
178, 38, 86, 
179, 9, 84, 
180, 26, 110, 
181, 80, 61, 
182, 31, 146, 
183, 8, 54, 
184, 173, 59, 
185, 51, 45, 
186, 115, 181, 
187, 158, 98, 
188, 60, 6, 
189, 149, 44, 
190, 99, 101, 
191, 50, 152, 
192, 176, 113, 
193, 33, 93, 
194, 179, 166, 
195, 30, 155, 
196, 93, 120, 
197, 182, 194, 
198, 77, 198, 
199, 86, 139, 
