nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 63, 160, 
1, 25, 170, 
2, 195, 67, 
3, 10, 136, 
4, 54, 61, 
5, 157, 33, 
6, 138, 118, 
7, 17, 19, 
8, 176, 196, 
9, 59, 188, 
10, 151, 12, 
11, 178, 153, 
12, 83, 87, 
13, 198, 98, 
14, 131, 93, 
15, 102, 199, 
16, 24, 101, 
17, 114, 76, 
18, 161, 145, 
19, 146, 156, 
20, 90, 77, 
21, 155, 117, 
22, 104, 52, 
23, 135, 11, 
24, 139, 5, 
25, 142, 109, 
26, 0, 73, 
27, 67, 181, 
28, 171, 66, 
29, 125, 139, 
30, 1, 162, 
31, 20, 137, 
32, 128, 68, 
33, 115, 53, 
34, 148, 123, 
35, 175, 22, 
36, 97, 110, 
37, 22, 63, 
38, 167, 184, 
39, 32, 116, 
40, 147, 114, 
41, 150, 46, 
42, 60, 86, 
43, 186, 21, 
44, 133, 6, 
45, 187, 129, 
46, 194, 104, 
47, 106, 85, 
48, 21, 148, 
49, 41, 177, 
50, 30, 128, 
51, 108, 190, 
52, 149, 143, 
53, 7, 38, 
54, 152, 141, 
55, 168, 64, 
56, 11, 35, 
57, 103, 135, 
58, 137, 16, 
59, 107, 26, 
60, 51, 43, 
61, 141, 50, 
62, 72, 72, 
63, 117, 91, 
64, 122, 164, 
65, 53, 113, 
66, 81, 75, 
67, 119, 112, 
68, 196, 17, 
69, 140, 106, 
70, 163, 7, 
71, 93, 79, 
72, 46, 130, 
73, 39, 161, 
74, 174, 147, 
75, 111, 42, 
76, 120, 163, 
77, 37, 92, 
78, 19, 102, 
79, 101, 179, 
80, 50, 49, 
81, 193, 151, 
82, 189, 74, 
83, 42, 90, 
84, 44, 197, 
85, 172, 173, 
86, 80, 185, 
87, 76, 51, 
88, 71, 192, 
89, 6, 97, 
90, 99, 187, 
91, 100, 32, 
92, 87, 155, 
93, 40, 174, 
94, 156, 34, 
95, 124, 37, 
96, 86, 20, 
97, 26, 126, 
98, 91, 167, 
99, 66, 150, 
100, 65, 13, 
101, 158, 193, 
102, 183, 1, 
103, 153, 88, 
104, 36, 10, 
105, 52, 142, 
106, 5, 41, 
107, 48, 99, 
108, 180, 172, 
109, 173, 121, 
110, 75, 154, 
111, 116, 27, 
112, 69, 133, 
113, 49, 138, 
114, 95, 36, 
115, 121, 28, 
116, 16, 25, 
117, 166, 71, 
118, 12, 70, 
119, 85, 159, 
120, 197, 82, 
121, 45, 84, 
122, 13, 23, 
123, 199, 94, 
124, 96, 194, 
125, 129, 119, 
126, 126, 48, 
127, 94, 31, 
128, 31, 44, 
129, 105, 105, 
130, 170, 178, 
131, 62, 144, 
132, 159, 100, 
133, 177, 152, 
134, 109, 158, 
135, 2, 58, 
136, 18, 157, 
137, 184, 168, 
138, 79, 186, 
139, 89, 108, 
140, 70, 24, 
141, 4, 57, 
142, 182, 124, 
143, 14, 198, 
144, 132, 39, 
145, 34, 180, 
146, 165, 183, 
147, 56, 131, 
148, 118, 182, 
149, 23, 195, 
150, 92, 166, 
151, 35, 140, 
152, 27, 18, 
153, 28, 4, 
154, 164, 47, 
155, 47, 95, 
156, 3, 40, 
157, 98, 149, 
158, 82, 171, 
159, 110, 54, 
160, 78, 59, 
161, 68, 81, 
162, 9, 80, 
163, 33, 83, 
164, 130, 55, 
165, 29, 189, 
166, 181, 127, 
167, 38, 0, 
168, 192, 132, 
169, 162, 115, 
170, 74, 111, 
171, 144, 103, 
172, 127, 120, 
173, 55, 3, 
174, 134, 15, 
175, 57, 69, 
176, 77, 122, 
177, 64, 89, 
178, 113, 62, 
179, 123, 78, 
180, 136, 65, 
181, 190, 191, 
182, 112, 60, 
183, 88, 56, 
184, 143, 134, 
185, 169, 107, 
186, 15, 8, 
187, 188, 169, 
188, 191, 176, 
189, 185, 2, 
190, 43, 14, 
191, 73, 175, 
192, 145, 165, 
193, 8, 29, 
194, 58, 30, 
195, 154, 9, 
196, 179, 96, 
197, 61, 146, 
198, 84, 45, 
199, 160, 125, 
