nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 166, 171, 
1, 92, 139, 
2, 186, 117, 
3, 152, 106, 
4, 118, 34, 
5, 178, 80, 
6, 22, 27, 
7, 193, 112, 
8, 182, 8, 
9, 49, 68, 
10, 0, 178, 
11, 133, 61, 
12, 5, 97, 
13, 197, 123, 
14, 143, 49, 
15, 25, 131, 
16, 64, 108, 
17, 134, 63, 
18, 196, 127, 
19, 103, 183, 
20, 159, 122, 
21, 88, 105, 
22, 189, 195, 
23, 37, 163, 
24, 122, 22, 
25, 137, 20, 
26, 172, 78, 
27, 100, 120, 
28, 42, 39, 
29, 45, 114, 
30, 121, 121, 
31, 129, 50, 
32, 13, 194, 
33, 106, 71, 
34, 149, 143, 
35, 24, 70, 
36, 39, 149, 
37, 114, 135, 
38, 177, 75, 
39, 127, 138, 
40, 52, 73, 
41, 110, 40, 
42, 161, 98, 
43, 19, 87, 
44, 174, 95, 
45, 7, 25, 
46, 132, 79, 
47, 55, 187, 
48, 125, 103, 
49, 38, 17, 
50, 119, 67, 
51, 160, 36, 
52, 31, 35, 
53, 171, 90, 
54, 139, 167, 
55, 91, 85, 
56, 145, 31, 
57, 71, 160, 
58, 179, 88, 
59, 62, 170, 
60, 80, 126, 
61, 150, 199, 
62, 198, 173, 
63, 164, 133, 
64, 28, 110, 
65, 68, 19, 
66, 181, 102, 
67, 126, 141, 
68, 84, 144, 
69, 156, 198, 
70, 51, 51, 
71, 9, 174, 
72, 163, 177, 
73, 10, 21, 
74, 142, 136, 
75, 188, 142, 
76, 82, 77, 
77, 107, 157, 
78, 130, 176, 
79, 176, 10, 
80, 4, 18, 
81, 79, 23, 
82, 128, 11, 
83, 23, 189, 
84, 66, 64, 
85, 50, 182, 
86, 99, 130, 
87, 1, 125, 
88, 81, 28, 
89, 162, 69, 
90, 101, 60, 
91, 21, 100, 
92, 77, 186, 
93, 35, 153, 
94, 85, 53, 
95, 61, 128, 
96, 54, 92, 
97, 12, 2, 
98, 97, 5, 
99, 185, 83, 
100, 90, 38, 
101, 105, 150, 
102, 123, 179, 
103, 87, 1, 
104, 98, 115, 
105, 167, 72, 
106, 70, 119, 
107, 41, 166, 
108, 102, 48, 
109, 89, 55, 
110, 17, 118, 
111, 56, 89, 
112, 83, 52, 
113, 154, 93, 
114, 147, 54, 
115, 74, 109, 
116, 57, 42, 
117, 34, 180, 
118, 2, 44, 
119, 44, 158, 
120, 175, 86, 
121, 43, 159, 
122, 46, 32, 
123, 72, 99, 
124, 29, 43, 
125, 146, 62, 
126, 27, 197, 
127, 75, 29, 
128, 194, 140, 
129, 180, 190, 
130, 18, 26, 
131, 96, 4, 
132, 112, 84, 
133, 151, 46, 
134, 184, 155, 
135, 138, 165, 
136, 111, 184, 
137, 40, 6, 
138, 14, 196, 
139, 95, 169, 
140, 195, 156, 
141, 199, 94, 
142, 173, 3, 
143, 183, 41, 
144, 30, 191, 
145, 73, 152, 
146, 93, 172, 
147, 16, 104, 
148, 155, 146, 
149, 47, 111, 
150, 117, 7, 
151, 157, 175, 
152, 131, 116, 
153, 3, 15, 
154, 148, 147, 
155, 135, 145, 
156, 136, 81, 
157, 58, 0, 
158, 53, 58, 
159, 33, 16, 
160, 115, 148, 
161, 60, 192, 
162, 15, 193, 
163, 124, 74, 
164, 169, 129, 
165, 32, 57, 
166, 76, 168, 
167, 120, 161, 
168, 141, 101, 
169, 86, 162, 
170, 8, 124, 
171, 140, 134, 
172, 11, 181, 
173, 26, 24, 
174, 116, 12, 
175, 113, 132, 
176, 170, 56, 
177, 153, 33, 
178, 192, 164, 
179, 168, 137, 
180, 94, 151, 
181, 20, 66, 
182, 165, 13, 
183, 108, 91, 
184, 48, 59, 
185, 104, 45, 
186, 69, 65, 
187, 187, 185, 
188, 191, 154, 
189, 158, 14, 
190, 190, 30, 
191, 63, 96, 
192, 36, 113, 
193, 78, 76, 
194, 144, 188, 
195, 109, 82, 
196, 65, 9, 
197, 67, 47, 
198, 6, 37, 
199, 59, 107, 
