nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 166, 69, 
1, 98, 166, 
2, 31, 119, 
3, 13, 5, 
4, 96, 18, 
5, 187, 115, 
6, 16, 46, 
7, 69, 161, 
8, 161, 197, 
9, 65, 12, 
10, 0, 88, 
11, 197, 152, 
12, 1, 143, 
13, 53, 170, 
14, 88, 54, 
15, 155, 141, 
16, 5, 114, 
17, 131, 173, 
18, 68, 168, 
19, 97, 120, 
20, 38, 110, 
21, 2, 102, 
22, 114, 22, 
23, 150, 180, 
24, 58, 153, 
25, 51, 94, 
26, 107, 64, 
27, 100, 51, 
28, 117, 55, 
29, 61, 97, 
30, 183, 50, 
31, 134, 77, 
32, 74, 66, 
33, 146, 151, 
34, 141, 48, 
35, 82, 70, 
36, 186, 190, 
37, 15, 58, 
38, 12, 138, 
39, 160, 113, 
40, 44, 4, 
41, 162, 25, 
42, 75, 146, 
43, 56, 75, 
44, 156, 40, 
45, 101, 76, 
46, 42, 34, 
47, 78, 129, 
48, 3, 106, 
49, 126, 49, 
50, 174, 118, 
51, 62, 116, 
52, 25, 78, 
53, 17, 107, 
54, 195, 81, 
55, 4, 183, 
56, 37, 31, 
57, 32, 117, 
58, 22, 133, 
59, 137, 38, 
60, 191, 85, 
61, 168, 103, 
62, 109, 111, 
63, 23, 42, 
64, 113, 175, 
65, 181, 19, 
66, 138, 112, 
67, 63, 193, 
68, 57, 30, 
69, 102, 39, 
70, 139, 100, 
71, 106, 15, 
72, 47, 199, 
73, 77, 130, 
74, 142, 37, 
75, 7, 68, 
76, 140, 91, 
77, 130, 136, 
78, 79, 150, 
79, 199, 95, 
80, 110, 65, 
81, 67, 125, 
82, 182, 74, 
83, 158, 71, 
84, 52, 82, 
85, 124, 109, 
86, 148, 126, 
87, 50, 23, 
88, 81, 187, 
89, 120, 139, 
90, 111, 26, 
91, 163, 67, 
92, 27, 87, 
93, 72, 134, 
94, 188, 8, 
95, 85, 62, 
96, 54, 147, 
97, 169, 191, 
98, 144, 21, 
99, 30, 41, 
100, 18, 198, 
101, 21, 27, 
102, 151, 162, 
103, 175, 124, 
104, 59, 171, 
105, 149, 181, 
106, 129, 169, 
107, 121, 188, 
108, 171, 174, 
109, 167, 165, 
110, 177, 148, 
111, 193, 1, 
112, 194, 127, 
113, 125, 6, 
114, 179, 192, 
115, 105, 0, 
116, 93, 185, 
117, 60, 160, 
118, 29, 131, 
119, 185, 90, 
120, 80, 16, 
121, 55, 43, 
122, 136, 13, 
123, 11, 24, 
124, 152, 104, 
125, 34, 29, 
126, 159, 33, 
127, 154, 195, 
128, 89, 128, 
129, 145, 84, 
130, 84, 7, 
131, 189, 73, 
132, 143, 105, 
133, 103, 177, 
134, 48, 164, 
135, 49, 157, 
136, 83, 172, 
137, 135, 2, 
138, 46, 61, 
139, 91, 178, 
140, 64, 89, 
141, 118, 96, 
142, 128, 182, 
143, 133, 132, 
144, 178, 189, 
145, 41, 154, 
146, 196, 194, 
147, 92, 3, 
148, 198, 9, 
149, 122, 93, 
150, 123, 72, 
151, 28, 144, 
152, 8, 57, 
153, 43, 14, 
154, 10, 135, 
155, 147, 36, 
156, 71, 145, 
157, 95, 53, 
158, 35, 20, 
159, 119, 186, 
160, 108, 56, 
161, 73, 167, 
162, 66, 92, 
163, 153, 99, 
164, 33, 179, 
165, 19, 140, 
166, 76, 176, 
167, 180, 142, 
168, 9, 83, 
169, 94, 80, 
170, 173, 108, 
171, 36, 196, 
172, 127, 32, 
173, 24, 44, 
174, 112, 10, 
175, 172, 63, 
176, 165, 158, 
177, 20, 159, 
178, 116, 79, 
179, 170, 123, 
180, 26, 17, 
181, 6, 149, 
182, 192, 156, 
183, 184, 155, 
184, 99, 59, 
185, 70, 45, 
186, 115, 137, 
187, 104, 98, 
188, 45, 86, 
189, 132, 60, 
190, 164, 101, 
191, 190, 11, 
192, 176, 122, 
193, 87, 163, 
194, 39, 28, 
195, 90, 47, 
196, 40, 184, 
197, 14, 35, 
198, 157, 121, 
199, 86, 52, 
