nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 24, 139, 
1, 146, 103, 
2, 25, 0, 
3, 50, 86, 
4, 118, 69, 
5, 45, 170, 
6, 89, 192, 
7, 168, 2, 
8, 109, 144, 
9, 68, 196, 
10, 187, 161, 
11, 22, 6, 
12, 152, 112, 
13, 155, 123, 
14, 26, 49, 
15, 53, 21, 
16, 153, 140, 
17, 51, 118, 
18, 137, 84, 
19, 133, 131, 
20, 92, 105, 
21, 184, 99, 
22, 39, 166, 
23, 84, 24, 
24, 95, 190, 
25, 161, 22, 
26, 141, 56, 
27, 189, 26, 
28, 2, 124, 
29, 125, 10, 
30, 18, 46, 
31, 192, 104, 
32, 162, 96, 
33, 52, 181, 
34, 99, 175, 
35, 57, 73, 
36, 111, 101, 
37, 144, 38, 
38, 177, 133, 
39, 40, 106, 
40, 78, 82, 
41, 114, 120, 
42, 49, 135, 
43, 154, 153, 
44, 163, 95, 
45, 56, 30, 
46, 122, 17, 
47, 11, 4, 
48, 139, 107, 
49, 74, 177, 
50, 182, 87, 
51, 69, 150, 
52, 91, 121, 
53, 44, 68, 
54, 147, 39, 
55, 4, 64, 
56, 145, 32, 
57, 77, 75, 
58, 183, 76, 
59, 62, 91, 
60, 121, 9, 
61, 150, 182, 
62, 159, 173, 
63, 181, 28, 
64, 119, 125, 
65, 70, 159, 
66, 185, 128, 
67, 9, 50, 
68, 48, 58, 
69, 195, 198, 
70, 46, 183, 
71, 128, 79, 
72, 47, 19, 
73, 108, 55, 
74, 142, 31, 
75, 27, 70, 
76, 85, 171, 
77, 131, 141, 
78, 7, 176, 
79, 136, 136, 
80, 112, 199, 
81, 67, 90, 
82, 98, 11, 
83, 81, 187, 
84, 38, 179, 
85, 124, 94, 
86, 1, 109, 
87, 149, 23, 
88, 43, 160, 
89, 197, 81, 
90, 101, 13, 
91, 21, 44, 
92, 106, 74, 
93, 36, 15, 
94, 196, 53, 
95, 61, 102, 
96, 54, 92, 
97, 129, 174, 
98, 188, 5, 
99, 23, 114, 
100, 190, 195, 
101, 93, 108, 
102, 64, 119, 
103, 165, 20, 
104, 166, 115, 
105, 31, 167, 
106, 79, 1, 
107, 172, 63, 
108, 171, 89, 
109, 194, 194, 
110, 19, 126, 
111, 17, 197, 
112, 148, 111, 
113, 186, 142, 
114, 42, 54, 
115, 151, 48, 
116, 180, 116, 
117, 126, 57, 
118, 88, 154, 
119, 80, 29, 
120, 191, 156, 
121, 107, 186, 
122, 3, 165, 
123, 72, 157, 
124, 176, 40, 
125, 103, 42, 
126, 143, 137, 
127, 75, 180, 
128, 138, 168, 
129, 115, 172, 
130, 83, 132, 
131, 174, 36, 
132, 59, 149, 
133, 179, 61, 
134, 170, 158, 
135, 29, 41, 
136, 73, 71, 
137, 178, 43, 
138, 66, 93, 
139, 100, 97, 
140, 82, 100, 
141, 55, 80, 
142, 135, 3, 
143, 169, 33, 
144, 5, 67, 
145, 117, 152, 
146, 6, 18, 
147, 16, 14, 
148, 35, 25, 
149, 158, 178, 
150, 41, 45, 
151, 32, 169, 
152, 13, 62, 
153, 127, 78, 
154, 175, 191, 
155, 37, 145, 
156, 160, 83, 
157, 58, 163, 
158, 10, 66, 
159, 14, 16, 
160, 193, 155, 
161, 90, 85, 
162, 20, 60, 
163, 8, 8, 
164, 33, 27, 
165, 34, 138, 
166, 30, 77, 
167, 0, 7, 
168, 76, 185, 
169, 86, 143, 
170, 198, 52, 
171, 130, 134, 
172, 199, 162, 
173, 63, 51, 
174, 28, 117, 
175, 116, 122, 
176, 104, 148, 
177, 97, 65, 
178, 87, 164, 
179, 134, 189, 
180, 94, 110, 
181, 12, 130, 
182, 110, 184, 
183, 15, 151, 
184, 60, 59, 
185, 156, 113, 
186, 105, 34, 
187, 113, 98, 
188, 140, 72, 
189, 132, 47, 
190, 65, 12, 
191, 167, 127, 
192, 120, 147, 
193, 157, 88, 
194, 123, 188, 
195, 173, 129, 
196, 102, 146, 
197, 71, 35, 
198, 96, 193, 
199, 164, 37, 
